"","Camera.ID","Date","Species","Number"
"1882","39B","1/9/2023","White-tailed Deer",1
"1883","39B","1/9/2023","White-tailed Deer",1
"1884","39B","1/10/2023","White-tailed Deer",1
"1885","39B","1/10/2023","White-tailed Deer",1
"1886","39B","1/11/2023","White-tailed Deer",1
"1887","39B","1/11/2023","White-tailed Deer",1
"1888","39B","1/14/2023","White-tailed Deer",1
"1889","39B","1/15/2023","White-tailed Deer",1
"1890","39B","1/15/2023","White-tailed Deer",1
"1891","39B","1/15/2023","White-tailed Deer",1
"1892","39B","1/16/2023","White-tailed Deer",1
"1893","39B","1/18/2023","White-tailed Deer",1
"1894","39B","1/20/2023","Coyote",1
"1895","39B","1/20/2023","Dog",2
"1896","39B","1/21/2023","White-tailed Deer",1
"1897","39B","1/21/2023","White-tailed Deer",1
"1898","39B","1/22/2023","White-tailed Deer",1
"1899","39B","1/22/2023","White-tailed Deer",1
"1900","39B","1/22/2023","Coyote",1
"1901","39B","1/22/2023","White-tailed Deer",1
"1902","39B","1/23/2023","White-tailed Deer",1
"1903","39B","1/23/2023","Gray Squirrel",1
"1904","39B","1/24/2023","White-tailed Deer",1
"1905","45B","11/2/2022","Gray Squirrel",1
"1906","45B","11/2/2022","White-tailed Deer",1
"1907","45B","11/5/2022","White-tailed Deer",1
"1908","45B","11/7/2022","White-tailed Deer",1
"1909","45B","11/7/2022","Gray Squirrel",1
"1910","45B","11/7/2022","Gray Squirrel",1
"1911","45B","11/8/2022","White-tailed Deer",1
"1912","45B","11/8/2022","Gray Squirrel",1
"1913","45B","11/12/2022","White-tailed Deer",1
"1914","45B","11/14/2022","White-tailed Deer",1
"1915","45B","11/14/2022","White-tailed Deer",1
"1916","45B","11/24/2022","Gray Squirrel",1
"1917","45B","11/29/2022","Gray Squirrel",1
"1918","45B","11/30/2022","Cottontail",1
"1919","45B","11/30/2022","Cottontail",1
"1920","45B","12/3/2022","Armadillo",1
"1921","45B","12/5/2022","Cottontail",1
"1922","45B","12/5/2022","White-tailed Deer",1
"1923","45B","12/5/2022","Bird",1
"1924","45B","12/6/2022","Bird",1
"1925","45B","12/8/2022","Gray Squirrel",1
"1926","45B","12/8/2022","Bird",1
"1927","45B","12/8/2022","White-tailed Deer",1
"1928","45B","12/8/2022","White-tailed Deer",1
"1929","45B","12/8/2022","White-tailed Deer",1
"1930","45B","12/8/2022","White-tailed Deer",1
"1931","45B","12/8/2022","White-tailed Deer",1
"1932","45B","12/8/2022","White-tailed Deer",1
"1933","45B","12/8/2022","White-tailed Deer",1
"1934","45B","12/8/2022","White-tailed Deer",1
"1935","45B","12/8/2022","White-tailed Deer",1
"1936","45B","12/8/2022","White-tailed Deer",1
"1937","45B","12/8/2022","White-tailed Deer",1
"1938","45B","12/8/2022","White-tailed Deer",1
"1939","45B","12/8/2022","White-tailed Deer",1
"1940","45B","12/8/2022","White-tailed Deer",1
"1941","45B","12/8/2022","White-tailed Deer",1
"1942","45B","12/8/2022","White-tailed Deer",1
"1943","45B","12/9/2022","White-tailed Deer",1
"1944","45B","12/9/2022","Bird",1
"1945","45B","12/11/2022","Bird",1
"1946","45B","12/18/2022","Gray Squirrel",1
"1947","45B","12/27/2022","Gray Squirrel",1
"1948","45B","12/31/2022","Bird",1
"1949","45B","1/2/2023","Bird",1
"1950","45B","1/3/2023","Gray Squirrel",1
"1951","45B","1/3/2023","Bird",1
"1952","45B","1/6/2023","Bird",1
"1953","45B","1/13/2023","Bird",1
"1954","45B","1/14/2023","Bird",1
"1955","45B","1/18/2023","White-tailed Deer",1
"1956","45B","1/19/2023","White-tailed Deer",1
"1957","45B","1/21/2023","Bird",1
"1958","45B","1/22/2023","White-tailed Deer",1
"1959","45B","1/24/2023","Bird",1
"1960","45B","1/25/2023","Bird",1
"1961","45B","1/25/2023","Bird",1
"1962","49B","10/31/2022","White-tailed Deer",1
"1963","49B","10/31/2022","Armadillo",1
"1964","49B","11/3/2022","Gray Squirrel",1
"1965","49B","11/5/2022","White-tailed Deer",1
"1966","49B","11/5/2022","Coyote",1
"1967","49B","11/6/2022","Gray Squirrel",1
"1968","49B","11/6/2022","White-tailed Deer",1
"1969","49B","11/6/2022","Gray Squirrel",1
"1970","49B","11/6/2022","Gray Squirrel",1
"1971","49B","11/6/2022","Gray Squirrel",1
"1972","49B","11/7/2022","Gray Squirrel",1
"1973","49B","11/9/2022","Gray Squirrel",1
"1974","49B","11/9/2022","Armadillo",1
"1975","49B","11/10/2022","White-tailed Deer",1
"1976","49B","11/10/2022","White-tailed Deer",1
"1977","49B","11/11/2022","White-tailed Deer",1
"1978","49B","11/12/2022","White-tailed Deer",1
"1979","49B","11/12/2022","White-tailed Deer",1
"1980","49B","11/12/2022","White-tailed Deer",1
"1981","49B","11/12/2022","White-tailed Deer",1
"1982","49B","11/12/2022","White-tailed Deer",1
"1983","49B","11/13/2022","White-tailed Deer",1
"1984","49B","11/13/2022","White-tailed Deer",1
"1985","49B","11/15/2022","White-tailed Deer",1
"1986","49B","11/15/2022","Gray Squirrel",1
"1987","49B","11/16/2022","Gray Squirrel",1
"1988","49B","11/17/2022","White-tailed Deer",1
"1989","49B","11/18/2022","Gray Squirrel",1
"1990","49B","11/19/2022","Gray Squirrel",1
"1991","49B","11/19/2022","Gray Squirrel",1
"1992","49B","11/20/2022","Raccoon",1
"1993","49B","11/21/2022","Coyote",1
"1994","49B","11/21/2022","Armadillo",1
"1995","49B","11/22/2022","White-tailed Deer",1
"1996","49B","11/22/2022","White-tailed Deer",1
"1997","49B","11/23/2022","White-tailed Deer",1
"1998","49B","11/23/2022","Coyote",1
"1999","49B","11/23/2022","Gray Squirrel",1
"2000","49B","11/24/2022","Gray Squirrel",1
"2001","49B","11/24/2022","Gray Squirrel",1
"2002","49B","11/24/2022","White-tailed Deer",1
"2003","49B","11/26/2022","Armadillo",1
"2004","49B","11/26/2022","Coyote",1
"2005","49B","11/26/2022","Gray Squirrel",1
"2006","49B","11/26/2022","Armadillo",1
"2007","49B","11/26/2022","Coyote",1
"2008","49B","11/27/2022","Gray Squirrel",1
"2009","49B","11/27/2022","Armadillo",1
"2010","49B","11/28/2022","White-tailed Deer",1
"2011","49B","11/28/2022","White-tailed Deer",1
"2012","49B","11/28/2022","White-tailed Deer",1
"2013","49B","11/28/2022","White-tailed Deer",1
"2014","49B","11/28/2022","White-tailed Deer",1
"2015","49B","11/29/2022","White-tailed Deer",1
"2016","49B","11/29/2022","Gray Squirrel",1
"2017","49B","11/30/2022","Armadillo",1
"2018","49B","11/30/2022","Gray Squirrel",1
"2019","49B","12/1/2022","White-tailed Deer",1
"2020","49B","12/1/2022","White-tailed Deer",1
"2021","49B","12/2/2022","Gray Squirrel",1
"2022","49B","12/2/2022","Gray Squirrel",1
"2023","49B","12/2/2022","Raccoon",1
"2024","49B","12/3/2022","White-tailed Deer",1
"2025","49B","12/3/2022","Gray Squirrel",1
"2026","49B","12/3/2022","Gray Squirrel",1
"2027","49B","12/4/2022","White-tailed Deer",1
"2028","49B","12/4/2022","Gray Squirrel",1
"2029","49B","12/4/2022","Gray Squirrel",1
"2030","49B","12/6/2022","Armadillo",1
"2031","49B","12/7/2022","Coyote",1
"2032","49B","12/7/2022","Armadillo",1
"2033","49B","12/7/2022","Armadillo",1
"2034","49B","12/7/2022","Armadillo",1
"2035","49B","12/9/2022","Gray Squirrel",1
"2036","49B","12/9/2022","Gray Squirrel",1
"2037","49B","12/9/2022","Gray Squirrel",1
"2038","49B","12/9/2022","White-tailed Deer",1
"2039","49B","12/11/2022","Gray Squirrel",1
"2040","49B","12/11/2022","Gray Squirrel",1
"2041","49B","12/11/2022","White-tailed Deer",1
"2042","49B","12/12/2022","White-tailed Deer",1
"2043","49B","12/15/2022","Bird",5
"2044","49B","12/15/2022","Gray Squirrel",1
"2045","49B","12/16/2022","White-tailed Deer",1
"2046","49B","12/16/2022","Gray Squirrel",1
"2047","49B","12/17/2022","Gray Squirrel",1
"2048","49B","12/17/2022","White-tailed Deer",1
"2049","49B","12/18/2022","Gray Squirrel",1
"2050","49B","12/18/2022","Gray Squirrel",1
"2051","49B","12/18/2022","Gray Squirrel",1
"2052","49B","12/18/2022","Gray Squirrel",1
"2053","49B","12/18/2022","Gray Squirrel",1
"2054","49B","12/18/2022","Armadillo",1
"2055","49B","12/19/2022","Dog",1
"2056","49B","12/20/2022","White-tailed Deer",1
"2057","49B","12/20/2022","Gray Squirrel",1
"2058","49B","12/20/2022","Gray Squirrel",1
"2059","49B","12/24/2022","Gray Squirrel",1
"2060","49B","12/24/2022","Armadillo",1
"2061","49B","12/25/2022","Gray Squirrel",1
"2062","53B","1/3/2023","Gray Squirrel",1
"2063","53B","1/5/2023","Bird",3
"2064","53B","1/12/2023","Grey Fox",1
"2065","53B","1/13/2023","Gray Squirrel",1
"2066","53B","1/16/2023","Armadillo",1
"2067","53B","1/16/2023","Bird",1
"2068","53B","1/18/2023","Armadillo",1
"2069","53B","1/19/2023","Raccoon",1
"2070","53B","1/19/2023","Gray Squirrel",1
"2071","53B","1/21/2023","Raccoon",1
"2072","53B","1/22/2023","Gray Squirrel",1
"2073","53B","1/24/2023","Armadillo",1
"2074","53B","1/26/2023","Gray Squirrel",1
"2075","55B","12/16/2022","Gray Squirrel",1
"2076","55B","12/19/2022","Gray Squirrel",1
"2077","55B","12/21/2022","Gray Squirrel",1
"2078","55B","12/22/2022","Gray Squirrel",1
"2079","55B","12/22/2022","Gray Squirrel",1
"2080","55B","12/29/2022","Gray Squirrel",1
"2081","55B","12/30/2022","Gray Squirrel",1
"2082","55B","12/31/2022","Gray Squirrel",1
"2083","55B","1/2/2023","Gray Squirrel",1
"2084","55B","1/2/2023","Gray Squirrel",1
"2085","55B","1/4/2023","Gray Squirrel",1
"2086","55B","1/5/2023","Bird",1
"2087","55B","1/5/2023","Gray Squirrel",1
"2088","55B","1/6/2023","Gray Squirrel",1
"2089","55B","1/6/2023","Gray Squirrel",1
"2090","55B","1/6/2023","Gray Squirrel",1
"2091","55B","1/6/2023","Gray Squirrel",1
"2092","55B","1/6/2023","Gray Squirrel",1
"2093","55B","1/9/2023","Gray Squirrel",1
"2094","55B","1/9/2023","Gray Squirrel",1
"2095","55B","1/9/2023","Gray Squirrel",1
"2096","55B","1/11/2023","Gray Squirrel",1
"2097","55B","1/12/2023","Gray Squirrel",1
"2098","55B","1/13/2023","Gray Squirrel",1
"2099","55B","1/13/2023","Gray Squirrel",1
"2100","55B","1/14/2023","Gray Squirrel",1
"2101","55B","1/18/2023","White-tailed Deer",1
"2102","55B","1/22/2023","Gray Squirrel",1
"2103","55B","1/22/2023","Gray Squirrel",1
"2104","55B","1/24/2023","Mouse",1
"2105","5B","12/15/2022","Gray Squirrel",1
"2106","5B","12/17/2022","Gray Squirrel",1
"2107","5B","12/17/2022","Bird",1
"2108","64B","12/15/2022","White-tailed Deer",1
"2109","64B","12/16/2022","White-tailed Deer",1
"2110","64B","12/17/2022","Armadillo",1
"2111","64B","12/17/2022","White-tailed Deer",1
"2112","64B","12/18/2022","White-tailed Deer",1
"2113","64B","12/18/2022","White-tailed Deer",1
"2114","64B","12/18/2022","White-tailed Deer",1
"2115","64B","12/19/2022","White-tailed Deer",1
"2116","64B","12/20/2022","White-tailed Deer",1
"2117","64B","12/21/2022","White-tailed Deer",1
"2118","64B","12/21/2022","White-tailed Deer",1
"2119","64B","12/21/2022","White-tailed Deer",1
"2120","64B","12/21/2022","White-tailed Deer",1
"2121","64B","12/22/2022","White-tailed Deer",1
"2122","64B","12/22/2022","White-tailed Deer",1
"2123","64B","12/23/2022","Coyote",1
"2124","64B","12/24/2022","Gray Squirrel",1
"2125","64B","12/24/2022","Gray Squirrel",1
"2126","64B","12/24/2022","Gray Squirrel",1
"2127","64B","12/24/2022","Coyote",1
"2128","64B","12/24/2022","Coyote",1
"2129","64B","12/26/2022","White-tailed Deer",1
"2130","64B","12/26/2022","White-tailed Deer",1
"2131","64B","12/26/2022","White-tailed Deer",1
"2132","64B","12/26/2022","White-tailed Deer",1
"2133","64B","12/28/2022","Bobcat",1
"2134","64B","12/29/2022","Coyote",1
"2135","64B","12/29/2022","White-tailed Deer",1
"2136","64B","12/29/2022","White-tailed Deer",1
"2137","64B","12/29/2022","White-tailed Deer",1
"2138","64B","12/29/2022","White-tailed Deer",1
"2139","64B","12/30/2022","White-tailed Deer",1
"2140","64B","12/31/2022","White-tailed Deer",1
"2141","64B","1/1/2023","White-tailed Deer",1
"2142","64B","1/1/2023","White-tailed Deer",1
"2143","64B","1/3/2023","White-tailed Deer",1
"2144","64B","1/4/2023","White-tailed Deer",1
"2145","64B","1/4/2023","White-tailed Deer",1
"2146","64B","1/4/2023","White-tailed Deer",1
"2147","64B","1/4/2023","White-tailed Deer",1
"2148","64B","1/6/2023","Raccoon",1
"2149","64B","1/6/2023","White-tailed Deer",1
"2150","64B","1/6/2023","White-tailed Deer",1
"2151","64B","1/6/2023","White-tailed Deer",1
"2152","64B","1/8/2023","White-tailed Deer",1
"2153","64B","1/8/2023","White-tailed Deer",1
"2154","64B","1/8/2023","White-tailed Deer",1
"2155","64B","1/8/2023","White-tailed Deer",1
"2156","64B","1/8/2023","White-tailed Deer",1
"2157","64B","1/9/2023","Coyote",1
"2158","64B","1/9/2023","White-tailed Deer",1
"2159","64B","1/9/2023","White-tailed Deer",1
"2160","64B","1/9/2023","Coyote",1
"2161","64B","1/9/2023","Coyote",1
"2162","64B","1/9/2023","Coyote",1
"2163","64B","1/9/2023","Coyote",1
"2164","64B","1/9/2023","Coyote",1
"2165","64B","1/10/2023","White-tailed Deer",1
"2166","64B","1/12/2023","Coyote",1
"2167","64B","1/13/2023","Coyote",1
"2168","64B","1/13/2023","Coyote",1
"2169","64B","1/13/2023","White-tailed Deer",1
"2170","64B","1/13/2023","White-tailed Deer",1
"2171","64B","1/14/2023","White-tailed Deer",1
"2172","64B","1/16/2023","Coyote",1
"2173","64B","1/16/2023","Coyote",1
"2174","64B","1/16/2023","White-tailed Deer",1
"2175","64B","1/17/2023","Coyote",1
"2176","64B","1/17/2023","Coyote",1
"2177","64B","1/17/2023","Coyote",1
"2178","64B","1/18/2023","White-tailed Deer",1
"2179","64B","1/18/2023","Coyote",1
"2180","64B","1/18/2023","Coyote",1
"2181","64B","1/19/2023","Opossum",1
"2182","64B","1/21/2023","Wild Hog",1
"2183","64B","1/22/2023","White-tailed Deer",1
"2184","64B","1/22/2023","White-tailed Deer",1
"2185","64B","1/22/2023","White-tailed Deer",1
"2186","64B","1/24/2023","White-tailed Deer",1
"2187","64B","1/25/2023","White-tailed Deer",1
"2188","64B","1/25/2023","White-tailed Deer",1
"2189","64B","1/26/2023","White-tailed Deer",1
"2190","64B","1/26/2023","White-tailed Deer",1
"2191","64B","1/26/2023","Coyote",1
"2192","64B","1/27/2023","Coyote",1
"2193","64B","1/27/2023","Coyote",1
"2194","67B","11/1/2022","White-tailed Deer",1
"2195","67B","11/2/2022","White-tailed Deer",1
"2196","67B","11/2/2022","White-tailed Deer",1
"2197","67B","11/3/2022","White-tailed Deer",1
"2198","67B","11/4/2022","White-tailed Deer",1
"2199","67B","11/4/2022","White-tailed Deer",1
"2200","67B","11/5/2022","White-tailed Deer",1
"2201","67B","11/6/2022","White-tailed Deer",1
"2202","67B","11/6/2022","White-tailed Deer",1
"2203","67B","11/6/2022","White-tailed Deer",1
"2204","67B","11/7/2022","Gray Squirrel",1
"2205","67B","11/7/2022","White-tailed Deer",1
"2206","67B","11/8/2022","White-tailed Deer",1
"2207","67B","11/8/2022","White-tailed Deer",1
"2208","67B","11/9/2022","Other",1
"2209","67B","11/10/2022","White-tailed Deer",1
"2210","67B","11/13/2022","White-tailed Deer",1
"2211","67B","11/13/2022","White-tailed Deer",1
"2212","67B","11/14/2022","White-tailed Deer",1
"2213","67B","11/15/2022","White-tailed Deer",1
"2214","67B","11/16/2022","White-tailed Deer",1
"2215","67B","11/26/2022","Other",1
"2216","67B","11/28/2022","White-tailed Deer",1
"2217","67B","11/29/2022","White-tailed Deer",1
"2218","67B","12/5/2022","White-tailed Deer",1
"2219","67B","12/9/2022","White-tailed Deer",1
"2220","67B","12/9/2022","White-tailed Deer",1
"2221","67B","12/13/2022","White-tailed Deer",1
"2222","67B","12/13/2022","White-tailed Deer",1
"2223","67B","12/16/2022","White-tailed Deer",1
"2224","67B","12/16/2022","White-tailed Deer",1
"2225","67B","12/16/2022","White-tailed Deer",1
"2226","67B","12/18/2022","White-tailed Deer",1
"2227","67B","12/24/2022","White-tailed Deer",1
"2228","67B","12/26/2022","Bobcat",1
"2229","67B","12/28/2022","White-tailed Deer",1
"2230","67B","12/28/2022","White-tailed Deer",1
"2231","67B","1/1/2023","Gray Squirrel",1
"2232","67B","1/2/2023","White-tailed Deer",1
"2233","67B","1/8/2023","White-tailed Deer",1
"2234","67B","1/8/2023","Gray Squirrel",1
"2235","67B","1/9/2023","Coyote",1
"2236","67B","1/10/2023","Gray Squirrel",1
"2237","67B","1/10/2023","Gray Squirrel",1
"2238","67B","1/11/2023","Coyote",1
"2239","67B","1/13/2023","Coyote",1
"2240","67B","1/16/2023","White-tailed Deer",1
"2241","67B","1/17/2023","Gray Squirrel",1
"2242","67B","1/18/2023","Coyote",1
"2243","71B","12/15/2022","Gray Squirrel",1
"2244","71B","12/17/2022","White-tailed Deer",1
"2245","71B","12/18/2022","White-tailed Deer",1
"2246","71B","12/21/2022","White-tailed Deer",1
"2247","71B","12/22/2022","White-tailed Deer",1
"2248","71B","12/31/2022","White-tailed Deer",1
"2249","71B","1/1/2023","White-tailed Deer",1
"2250","71B","1/4/2023","White-tailed Deer",1
"2251","71B","1/11/2023","White-tailed Deer",1
"2252","71B","1/13/2023","Gray Squirrel",1
"2253","71B","1/16/2023","Gray Squirrel",1
"2254","73B","11/1/2022","White-tailed Deer",1
"2255","73B","11/1/2022","Gray Squirrel",1
"2256","73B","11/2/2022","Armadillo",1
"2257","73B","11/3/2022","White-tailed Deer",1
"2258","73B","11/4/2022","Gray Squirrel",1
"2259","73B","11/5/2022","Gray Squirrel",1
"2260","73B","11/7/2022","Coyote",1
"2261","73B","11/8/2022","White-tailed Deer",1
"2262","73B","11/11/2022","Gray Squirrel",1
"2263","73B","11/11/2022","Gray Squirrel",1
"2264","73B","11/13/2022","Armadillo",1
"2265","73B","11/14/2022","Bird",1
"2266","73B","11/16/2022","Raccoon",1
"2267","73B","11/18/2022","White-tailed Deer",1
"2268","73B","11/22/2022","White-tailed Deer",1
"2269","73B","11/23/2022","White-tailed Deer",1
"2270","73B","11/27/2022","Gray Squirrel",1
"2271","73B","11/28/2022","White-tailed Deer",1
"2272","73B","12/2/2022","White-tailed Deer",1
"2273","73B","12/4/2022","Gray Squirrel",1
"2274","73B","12/5/2022","White-tailed Deer",1
"2275","73B","12/9/2022","White-tailed Deer",1
"2276","73B","12/12/2022","Gray Squirrel",1
"2277","73B","12/12/2022","White-tailed Deer",1
"2278","73B","12/18/2022","White-tailed Deer",1
"2279","73B","12/19/2022","White-tailed Deer",1
"2280","73B","12/20/2022","White-tailed Deer",1
"2281","73B","12/28/2022","White-tailed Deer",1
"2282","73B","12/30/2022","White-tailed Deer",1
"2283","73B","1/1/2023","White-tailed Deer",1
"2284","73B","1/2/2023","Armadillo",1
"2285","73B","1/2/2023","White-tailed Deer",1
"2286","73B","1/4/2023","White-tailed Deer",1
"2287","73B","1/5/2023","Coyote",1
"2288","73B","1/6/2023","Gray Squirrel",1
"2289","73B","1/10/2023","White-tailed Deer",1
"2290","73B","1/10/2023","White-tailed Deer",1
"2291","73B","1/11/2023","Coyote",1
"2292","73B","1/11/2023","White-tailed Deer",1
"2293","73B","1/14/2023","Gray Squirrel",1
"2294","73B","1/15/2023","Coyote",1
"2295","73B","1/15/2023","Coyote",1
"2296","73B","1/15/2023","Coyote",1
"2297","73B","1/16/2023","Armadillo",1
"2298","73B","1/17/2023","Armadillo",1
"2299","73B","1/19/2023","Coyote",1
"2300","73B","1/20/2023","Gray Squirrel",1
"2301","73B","1/22/2023","White-tailed Deer",1
"2302","73B","1/23/2023","Gray Squirrel",1
"2303","73B","1/23/2023","Gray Squirrel",1
"2304","73B","1/23/2023","Gray Squirrel",1
"2305","73B","1/23/2023","Gray Squirrel",1
"2306","73B","1/23/2023","Gray Squirrel",1
"2307","73B","1/24/2023","White-tailed Deer",1
"2308","73B","1/24/2023","White-tailed Deer",1
"2309","73B","1/25/2023","Bird",1
"2310","73B","1/25/2023","Armadillo",1
"2311","73B","1/27/2023","Coyote",1
"2312","74B","11/5/2022","White-tailed Deer",1
"2313","74B","11/12/2022","White-tailed Deer",1
"2314","74B","11/20/2022","White-tailed Deer",1
"2315","74B","11/21/2022","White-tailed Deer",1
"2316","74B","11/26/2022","White-tailed Deer",1
"2317","74B","11/26/2022","White-tailed Deer",1
"2318","74B","11/29/2022","White-tailed Deer",1
"2319","74B","11/30/2022","White-tailed Deer",1
"2320","74B","11/30/2022","White-tailed Deer",1
"2321","74B","11/30/2022","White-tailed Deer",1
